,timestamp,x,y,z,w,roll,pitch,yaw
175,192494802082,-0.502991,0.180359,0.7636109999999999,0.36236599999999997,1.4786753823998642,1.1172316195291958,1.3610106157453505
176,192494824771,-0.503113,0.18060299999999999,0.7636109999999999,0.362061,1.4777690568240527,1.117809332245169,1.35909565957375
177,192494848581,-0.503479,0.18096900000000002,0.7634890000000001,0.361633,1.4765378002310914,1.119059033610183,1.3567307746142987
178,192494862096,-0.5039060000000001,0.180847,0.763428,0.36132800000000004,1.4767287266491875,1.1199578311947511,1.3575378748450677
179,192494884531,-0.504333,0.18060299999999999,0.763306,0.361023,1.477263855679784,1.1205145043235196,1.3591357974578113
180,192494902536,-0.5043949999999999,0.18060299999999999,0.763245,0.361023,1.4773111906786964,1.1205905955301876,1.3593236277908871
181,192494922005,-0.5047,0.180542,0.763245,0.360718,1.4772673547781665,1.121306749458015,1.359474921950937
182,192494944570,-0.504456,0.180298,0.7634890000000001,0.360596,1.477592847335871,1.1205103814769042,1.3598642725982868
183,192494962445,-0.504333,0.17968800000000001,0.763672,0.360779,1.479252746148143,1.1196440304233282,1.3633390846707147
184,192494981989,-0.503845,0.17913800000000002,0.764343,0.360229,1.47967353263563,1.1181255647699986,1.363528504862164
185,192495004727,-0.503967,0.17865,0.764282,0.36047399999999996,1.481224729793446,1.1178077920692897,1.3671053047299115
186,192495022457,-0.5039060000000001,0.178284,0.764282,0.360779,1.4824124417522055,1.117240651820856,1.3697000211387778
187,192495042065,-0.5039060000000001,0.17840599999999998,0.764221,0.360718,1.4820728726332175,1.1172515793741895,1.3689755900887266
188,192495064551,-0.504272,0.17804,0.764282,0.360352,1.4827240883733448,1.1177689318793123,1.3706769125354468
189,192495082452,-0.504517,0.177856,0.764221,0.360168,1.4831009698191604,1.1180314868229515,1.371734401064699
190,192495102018,-0.504578,0.17791700000000002,0.7641600000000001,0.360168,1.4829936850927086,1.1182043746577561,1.37157393642287
191,192495124766,-0.5047,0.178284,0.764038,0.360168,1.4821769377608212,1.1189542624922295,1.369917656402941
192,192495157321,-0.505127,0.17865,0.763672,0.360107,1.4814868245162855,1.1201572079275932,1.3689086183942851
193,192495162073,-0.505798,0.17926,0.763184,0.35992399999999997,1.4801869728894992,1.1222393595869729,1.3668172260290408
194,192495184506,-0.50647,0.18023699999999998,0.762634,0.35968,1.477881211157198,1.124745365146335,1.3625761053797811
195,192495202465,-0.506958,0.180786,0.76239,0.359192,1.476199427901952,1.1264065880324532,1.3594234255691018
196,192495221962,-0.5075069999999999,0.181213,0.7620239999999999,0.358948,1.475150866414052,1.1280001276080502,1.357783542011532
197,192495252068,-0.508057,0.181702,0.761658,0.358765,1.4739897225170087,1.129755849156436,1.3559131996450917
198,192495262430,-0.508545,0.182068,0.761353,0.358521,1.4730348236429105,1.1311797825204266,1.3544173937647765
199,192495283412,-0.508789,0.182373,0.7612300000000001,0.35827600000000004,1.4720612605096117,1.1320634130770486,1.3525878242094544
200,192495311998,-0.50885,0.182373,0.761292,0.358032,1.4717805703769775,1.132221091601734,1.3519994247236231
201,192495322406,-0.508911,0.18243399999999999,0.761292,0.358032,1.4716352460722368,1.1325427785975881,1.3517372844357496
202,192495341995,-0.509155,0.182251,0.761047,0.358154,1.4724902354940004,1.1326263334721047,1.3539158392615749
203,192495364481,-0.5092770000000001,0.18212899999999999,0.7609859999999999,0.358154,1.4729031916513144,1.1327116005827287,1.3549382699934807
